filename	onset	offset	event_label
3635.wav	2.411	2.848	Dishes
3636.wav	3.588	4.167	Dishes
3636.wav	4.528	5.360	Speech
3636.wav	5.731	6.512	Dishes
3636.wav	6.513	7.540	Speech
3637.wav	0.000	10.000	Vacuum_cleaner
3637.wav	6.899	7.592	Speech
3638.wav	1.256	7.527	Running_water
3638.wav	6.037	7.632	Speech
3639.wav	0.000	10.000	Frying
3639.wav	2.033	2.467	Dishes
3639.wav	4.466	6.407	Dishes
3639.wav	4.651	6.043	Speech
3639.wav	6.762	7.592	Dishes
364.wav	1.786	10.000	Running_water
364.wav	4.021	5.400	Speech
3640.wav	2.255	2.505	Dog
3640.wav	4.131	5.049	Dishes
3640.wav	4.578	6.340	Dog
3640.wav	5.831	6.597	Speech
3640.wav	6.787	8.761	Speech
3640.wav	7.477	7.902	Dishes
3641.wav	0.000	10.000	Vacuum_cleaner
3641.wav	3.309	4.205	Speech
3642.wav	4.135	7.374	Alarm_bell_ringing
3642.wav	4.425	6.745	Speech
3642.wav	4.587	5.046	Dishes
3643.wav	3.550	4.831	Speech
3643.wav	5.557	8.806	Speech
3643.wav	5.769	6.086	Alarm_bell_ringing
3643.wav	6.695	9.229	Running_water
3644.wav	0.000	10.000	Frying
3644.wav	0.000	10.000	Blender
3644.wav	0.524	6.090	Speech
3644.wav	3.615	4.052	Dishes
3644.wav	4.392	4.957	Dishes
3645.wav	2.029	4.780	Speech
3645.wav	5.391	6.649	Running_water
3645.wav	7.896	8.662	Speech
3646.wav	5.099	5.974	Cat
3647.wav	6.038	6.392	Dishes
3648.wav	0.000	10.000	Electric_shaver_toothbrush
3648.wav	4.979	6.045	Speech
3648.wav	7.561	7.905	Speech
3649.wav	0.506	1.391	Speech
3649.wav	3.055	4.211	Speech
3649.wav	8.185	8.500	Alarm_bell_ringing
365.wav	0.000	10.000	Electric_shaver_toothbrush
365.wav	2.939	5.708	Speech
3650.wav	6.413	7.309	Speech
3651.wav	0.000	10.000	Electric_shaver_toothbrush
3651.wav	4.179	10.000	Speech
3651.wav	6.717	8.239	Dishes
3652.wav	5.068	9.168	Alarm_bell_ringing
3653.wav	2.048	2.324	Dog
3653.wav	3.614	3.953	Speech
3653.wav	3.777	4.418	Dog
3653.wav	4.858	5.585	Dog
3654.wav	3.031	5.485	Blender
3654.wav	3.808	6.240	Speech
3654.wav	8.332	9.697	Blender
3655.wav	2.609	3.331	Speech
3655.wav	3.057	3.856	Cat
3655.wav	5.687	6.636	Cat
3655.wav	7.137	7.832	Cat
3655.wav	8.137	8.665	Speech
3656.wav	0.000	10.000	Electric_shaver_toothbrush
3657.wav	1.723	10.000	Electric_shaver_toothbrush
3657.wav	4.266	5.450	Speech
3658.wav	0.000	10.000	Frying
3658.wav	2.048	2.298	Dishes
3658.wav	4.679	5.503	Dishes
3658.wav	4.945	6.365	Speech
3658.wav	5.783	6.676	Dishes
3658.wav	6.969	7.381	Speech
3658.wav	7.889	9.344	Speech
3659.wav	3.066	3.316	Dog
3659.wav	7.023	10.000	Dog
366.wav	2.330	3.043	Speech
366.wav	4.818	5.452	Speech
366.wav	7.010	9.441	Dog
3660.wav	0.000	10.000	Frying
3660.wav	5.084	5.334	Dishes
3660.wav	5.646	6.135	Speech
3660.wav	6.835	7.085	Dishes
3660.wav	7.318	8.593	Speech
3660.wav	8.916	9.166	Dishes
3661.wav	2.212	2.462	Dishes
3661.wav	3.127	4.014	Speech
3661.wav	3.625	3.875	Dishes
3661.wav	5.744	7.387	Speech
3661.wav	6.229	9.157	Dishes
3662.wav	4.571	5.600	Speech
3662.wav	4.756	6.300	Dishes
3662.wav	9.359	10.000	Speech
3663.wav	0.000	10.000	Running_water
3663.wav	1.123	2.599	Speech
3663.wav	3.364	3.884	Speech
3663.wav	6.021	7.856	Speech
3663.wav	7.012	7.371	Alarm_bell_ringing
3664.wav	0.000	10.000	Vacuum_cleaner
3664.wav	4.534	4.969	Speech
3665.wav	1.622	10.000	Electric_shaver_toothbrush
3665.wav	2.807	4.068	Speech
3665.wav	4.241	4.954	Speech
3665.wav	8.434	8.770	Speech
3666.wav	5.810	6.492	Speech
3666.wav	6.964	8.259	Blender
3667.wav	4.880	9.474	Dog
3667.wav	6.733	9.638	Speech
3668.wav	4.295	7.466	Blender
3668.wav	5.318	8.539	Speech
3669.wav	4.094	5.120	Speech
367.wav	5.277	5.794	Alarm_bell_ringing
367.wav	6.444	9.195	Speech
3670.wav	0.779	10.000	Running_water
3670.wav	5.536	10.000	Speech
3671.wav	2.720	5.494	Speech
3671.wav	3.828	8.586	Dog
3671.wav	4.198	4.690	Alarm_bell_ringing
3672.wav	2.046	3.439	Speech
3672.wav	4.191	5.581	Cat
3672.wav	5.704	7.352	Speech
3672.wav	7.653	8.364	Cat
3672.wav	7.735	9.190	Speech
3672.wav	9.214	10.000	Cat
3673.wav	1.082	7.165	Frying
3673.wav	2.324	5.553	Speech
3673.wav	5.887	6.137	Dishes
3673.wav	7.448	7.698	Dishes
3674.wav	0.000	10.000	Frying
3674.wav	2.728	3.354	Speech
3674.wav	3.739	4.175	Dishes
3674.wav	3.907	10.000	Speech
3675.wav	2.102	5.489	Cat
3675.wav	4.348	5.723	Dog
3675.wav	6.614	7.209	Cat
3675.wav	8.747	9.858	Speech
3676.wav	3.758	4.075	Speech
3676.wav	4.549	6.770	Speech
3676.wav	7.958	8.339	Speech
3677.wav	0.000	10.000	Frying
3677.wav	1.545	4.784	Alarm_bell_ringing
3677.wav	5.896	8.289	Speech
3677.wav	6.159	6.426	Dog
3677.wav	7.125	7.568	Dog
3678.wav	3.036	3.985	Cat
3678.wav	5.171	5.894	Speech
3678.wav	6.840	7.739	Cat
3679.wav	0.000	10.000	Frying
3679.wav	4.345	5.457	Speech
368.wav	1.410	2.042	Speech
368.wav	2.415	4.121	Speech
368.wav	2.744	3.203	Dishes
368.wav	5.776	6.457	Speech
368.wav	8.225	10.000	Blender
3680.wav	0.000	10.000	Vacuum_cleaner
3680.wav	5.903	7.473	Speech
3681.wav	0.000	10.000	Frying
3681.wav	3.866	4.116	Dishes
3681.wav	4.475	5.383	Speech
3681.wav	4.700	6.243	Dishes
3681.wav	6.081	6.382	Speech
3682.wav	2.290	4.215	Speech
3682.wav	3.717	4.038	Alarm_bell_ringing
3682.wav	5.704	9.533	Speech
3683.wav	0.000	10.000	Frying
3683.wav	4.224	6.275	Speech
3684.wav	0.000	10.000	Frying
3684.wav	2.412	3.888	Speech
3684.wav	2.844	3.343	Dishes
3684.wav	5.995	6.245	Dishes
3684.wav	6.015	6.572	Speech
3685.wav	7.490	7.801	Alarm_bell_ringing
3686.wav	1.826	2.260	Dog
3686.wav	4.680	5.823	Speech
3686.wav	7.159	8.632	Speech
3687.wav	4.042	4.359	Speech
3687.wav	5.157	8.366	Alarm_bell_ringing
3688.wav	0.000	10.000	Vacuum_cleaner
3688.wav	4.994	6.305	Speech
3689.wav	1.818	2.500	Speech
3689.wav	4.427	4.904	Speech
3689.wav	5.800	6.394	Alarm_bell_ringing
369.wav	4.258	4.597	Speech
369.wav	4.390	4.909	Alarm_bell_ringing
369.wav	5.194	5.876	Speech
369.wav	6.447	10.000	Speech
3690.wav	5.510	8.029	Speech
3690.wav	6.447	7.044	Alarm_bell_ringing
3691.wav	3.005	3.792	Speech
3691.wav	4.196	4.761	Dishes
3691.wav	4.895	7.751	Blender
3692.wav	0.000	9.274	Vacuum_cleaner
3693.wav	0.000	10.000	Frying
3693.wav	4.109	7.348	Speech
3694.wav	0.000	10.000	Electric_shaver_toothbrush
3694.wav	2.802	8.043	Speech
3695.wav	4.483	10.000	Running_water
3695.wav	4.670	6.468	Speech
3695.wav	5.301	5.931	Cat
3695.wav	6.813	7.448	Cat
3695.wav	7.662	8.955	Cat
3696.wav	1.839	5.993	Speech
3696.wav	3.609	9.879	Running_water
3696.wav	5.414	5.839	Dishes
3697.wav	2.419	2.764	Speech
3697.wav	4.928	5.618	Dishes
3697.wav	5.799	7.334	Speech
3697.wav	5.803	7.397	Dishes
3697.wav	9.376	9.934	Speech
3698.wav	0.654	1.788	Dog
3698.wav	3.428	8.649	Speech
3698.wav	4.006	6.436	Dog
3699.wav	0.000	10.000	Frying
3699.wav	4.455	4.826	Dishes
3699.wav	7.426	7.953	Speech
3699.wav	8.282	8.716	Speech
37.wav	0.000	10.000	Vacuum_cleaner
37.wav	3.400	5.182	Speech
370.wav	3.627	4.642	Cat
370.wav	5.033	10.000	Speech
370.wav	6.486	7.631	Cat
3700.wav	0.000	10.000	Running_water
3700.wav	6.512	7.475	Speech
3701.wav	3.497	3.819	Cat
3701.wav	4.760	6.232	Speech
3701.wav	5.845	6.428	Cat
3701.wav	7.784	8.587	Cat
3702.wav	0.000	10.000	Running_water
3702.wav	4.213	4.741	Speech
3702.wav	4.930	9.570	Speech
3703.wav	0.000	10.000	Frying
3703.wav	3.874	4.704	Dishes
3703.wav	5.025	5.553	Dishes
3703.wav	6.403	6.840	Dishes
3703.wav	6.641	7.778	Speech
3704.wav	3.960	6.999	Dishes
3704.wav	6.127	6.892	Speech
3705.wav	2.232	5.766	Speech
3705.wav	4.509	5.121	Dishes
3705.wav	6.585	10.000	Running_water
3706.wav	4.942	5.869	Dishes
3706.wav	6.038	6.474	Dishes
3706.wav	7.023	7.980	Dishes
3707.wav	0.000	10.000	Frying
3707.wav	2.328	2.656	Dishes
3707.wav	4.226	5.374	Speech
3707.wav	4.428	4.678	Dishes
3707.wav	5.154	7.174	Dishes
3708.wav	0.000	10.000	Blender
3708.wav	3.451	5.213	Speech
3709.wav	0.000	10.000	Frying
3709.wav	4.443	4.700	Dishes
3709.wav	5.360	10.000	Speech
3709.wav	8.790	9.040	Dishes
371.wav	2.386	10.000	Running_water
371.wav	5.459	5.973	Alarm_bell_ringing
371.wav	6.232	7.258	Speech
3710.wav	4.492	5.922	Speech
3710.wav	8.385	10.000	Blender
3711.wav	3.548	10.000	Running_water
3711.wav	5.152	5.680	Speech
3712.wav	2.212	2.670	Speech
3712.wav	3.400	4.793	Speech
3712.wav	3.975	4.225	Dishes
3712.wav	5.316	5.774	Speech
3712.wav	7.075	10.000	Speech
3713.wav	3.657	8.624	Speech
3713.wav	4.121	4.445	Dishes
3713.wav	7.603	9.003	Dishes
3714.wav	3.030	3.898	Cat
3714.wav	4.577	5.403	Cat
3715.wav	0.000	10.000	Vacuum_cleaner
3715.wav	5.223	5.855	Speech
3716.wav	0.000	10.000	Vacuum_cleaner
3716.wav	3.124	3.539	Speech
3716.wav	4.014	5.434	Speech
3717.wav	2.231	2.796	Speech
3717.wav	3.574	4.957	Dog
3717.wav	5.776	7.346	Speech
3717.wav	7.576	7.826	Dog
3718.wav	4.195	6.460	Running_water
3718.wav	5.699	8.525	Speech
3719.wav	0.000	10.000	Electric_shaver_toothbrush
3719.wav	6.875	7.707	Speech
372.wav	5.116	7.821	Cat
3720.wav	1.184	3.778	Blender
3720.wav	4.684	10.000	Blender
3720.wav	5.099	5.443	Speech
3720.wav	6.284	7.350	Speech
3721.wav	2.788	4.591	Speech
3721.wav	3.919	4.169	Dishes
3721.wav	6.160	7.718	Speech
3722.wav	0.000	10.000	Running_water
3722.wav	6.229	7.490	Speech
3723.wav	6.464	7.492	Blender
3724.wav	0.000	10.000	Electric_shaver_toothbrush
3724.wav	2.707	5.259	Speech
3724.wav	7.814	8.536	Speech
3725.wav	0.000	10.000	Frying
3725.wav	3.820	6.902	Speech
3725.wav	3.926	4.539	Dishes
3725.wav	4.784	5.380	Dishes
3725.wav	6.163	6.413	Dishes
3726.wav	5.223	8.777	Speech
3726.wav	5.464	6.112	Cat
3727.wav	2.082	4.727	Speech
3727.wav	3.132	3.448	Alarm_bell_ringing
3727.wav	5.756	6.072	Alarm_bell_ringing
3727.wav	6.776	7.026	Speech
3728.wav	2.763	5.356	Blender
3728.wav	4.709	5.168	Speech
3729.wav	3.900	5.787	Speech
3729.wav	4.081	4.331	Dishes
3729.wav	5.638	5.888	Dishes
3729.wav	7.979	8.229	Dishes
373.wav	0.000	10.000	Electric_shaver_toothbrush
373.wav	3.296	7.006	Speech
373.wav	6.172	6.422	Dishes
373.wav	8.052	9.528	Speech
373.wav	8.973	9.306	Alarm_bell_ringing
3730.wav	0.000	10.000	Electric_shaver_toothbrush
3730.wav	1.772	6.413	Speech
3730.wav	6.672	10.000	Speech
3731.wav	0.000	10.000	Electric_shaver_toothbrush
3731.wav	2.167	4.096	Speech
3731.wav	4.566	5.817	Speech
3731.wav	7.567	10.000	Speech
3732.wav	0.000	10.000	Electric_shaver_toothbrush
3732.wav	5.190	6.766	Speech
3733.wav	0.000	10.000	Vacuum_cleaner
3733.wav	2.044	2.360	Speech
3733.wav	4.614	6.347	Speech
3734.wav	0.000	10.000	Frying
3734.wav	1.830	2.480	Speech
3734.wav	2.946	4.721	Blender
3734.wav	3.008	3.444	Dishes
3734.wav	3.207	6.201	Speech
3734.wav	4.681	5.429	Dishes
3734.wav	5.596	6.427	Dishes
3734.wav	7.531	7.944	Speech
3734.wav	8.597	9.231	Speech
3735.wav	4.614	5.243	Cat
3735.wav	6.078	6.863	Cat
3735.wav	8.957	9.462	Cat
3736.wav	0.000	10.000	Frying
3736.wav	1.925	2.589	Speech
3736.wav	5.146	6.538	Speech
3736.wav	7.282	10.000	Dishes
3737.wav	0.000	10.000	Blender
3737.wav	4.415	5.676	Speech
3737.wav	7.131	7.863	Speech
3738.wav	1.444	2.435	Cat
3738.wav	8.337	9.413	Cat
3739.wav	0.000	10.000	Vacuum_cleaner
3739.wav	1.111	1.412	Speech
3739.wav	3.679	5.058	Speech
3739.wav	8.437	9.088	Speech
374.wav	2.934	3.950	Blender
374.wav	3.847	4.529	Speech
3740.wav	0.000	10.000	Frying
3740.wav	5.030	7.330	Speech
3740.wav	8.899	9.578	Dishes
3741.wav	2.735	2.985	Dishes
3741.wav	3.696	6.151	Speech
3741.wav	7.393	7.673	Speech
3741.wav	7.867	8.445	Dishes
3742.wav	1.179	2.440	Speech
3742.wav	3.160	6.761	Speech
3742.wav	4.344	5.222	Blender
3743.wav	3.832	4.674	Speech
3743.wav	5.503	6.024	Speech
3743.wav	5.930	9.789	Alarm_bell_ringing
3744.wav	2.097	8.318	Running_water
3745.wav	2.684	3.925	Speech
3745.wav	6.573	8.307	Cat
3745.wav	7.060	7.397	Dog
3745.wav	7.615	9.830	Speech
3746.wav	0.000	10.000	Electric_shaver_toothbrush
3746.wav	3.129	3.657	Speech
3747.wav	2.624	3.917	Cat
3748.wav	2.526	2.837	Alarm_bell_ringing
3748.wav	3.979	5.458	Speech
3748.wav	3.998	4.309	Alarm_bell_ringing
3749.wav	0.000	10.000	Running_water
3749.wav	2.103	2.383	Speech
3749.wav	5.208	5.458	Speech
3749.wav	8.299	8.912	Speech
375.wav	1.031	2.060	Speech
375.wav	2.323	10.000	Electric_shaver_toothbrush
375.wav	3.860	8.207	Speech
375.wav	7.768	8.347	Dishes
3750.wav	0.000	10.000	Blender
3750.wav	2.133	3.394	Speech
3750.wav	3.889	5.776	Speech
3750.wav	8.386	9.273	Speech
3751.wav	0.000	10.000	Frying
3751.wav	3.079	8.046	Speech
3751.wav	3.519	3.843	Dishes
3751.wav	4.146	4.403	Dishes
3751.wav	5.055	5.305	Dishes
3751.wav	5.949	6.199	Dishes
3751.wav	7.771	8.372	Dishes
3751.wav	8.916	9.557	Speech
3752.wav	2.855	3.376	Speech
3752.wav	5.492	8.145	Blender
3752.wav	7.433	10.000	Speech
3753.wav	0.000	10.000	Blender
3753.wav	3.283	4.303	Speech
3754.wav	3.198	3.448	Dog
3754.wav	3.403	7.572	Speech
3754.wav	4.656	4.989	Dog
3754.wav	6.410	7.400	Dog
3754.wav	8.165	10.000	Speech
3754.wav	8.545	9.659	Dog
3755.wav	0.000	10.000	Frying
3755.wav	1.848	4.272	Dishes
3755.wav	6.847	7.097	Dishes
3755.wav	7.111	7.361	Speech
3756.wav	0.000	9.464	Vacuum_cleaner
3756.wav	5.030	6.406	Speech
3757.wav	2.386	10.000	Running_water
3758.wav	2.154	10.000	Running_water
3758.wav	5.412	6.009	Alarm_bell_ringing
3758.wav	5.830	7.245	Dishes
3758.wav	6.002	8.927	Speech
3759.wav	2.964	10.000	Vacuum_cleaner
3759.wav	4.022	5.996	Speech
3759.wav	8.198	10.000	Speech
376.wav	2.024	2.501	Speech
376.wav	3.775	6.420	Speech
376.wav	3.962	4.212	Dishes
376.wav	4.597	5.525	Dishes
3760.wav	0.000	10.000	Frying
3760.wav	3.532	6.014	Speech
3761.wav	0.000	10.000	Vacuum_cleaner
3761.wav	3.243	6.837	Speech
3761.wav	7.476	7.726	Speech
3761.wav	7.877	8.221	Speech
3762.wav	2.877	4.427	Speech
3762.wav	4.483	10.000	Running_water
3762.wav	4.960	5.341	Speech
3762.wav	5.643	7.019	Speech
3763.wav	2.089	2.725	Cat
3763.wav	6.323	7.617	Cat
3764.wav	3.676	4.211	Alarm_bell_ringing
3764.wav	5.002	5.567	Alarm_bell_ringing
3764.wav	5.186	10.000	Speech
3765.wav	4.740	10.000	Electric_shaver_toothbrush
3765.wav	6.426	10.000	Speech
3766.wav	0.000	10.000	Frying
3766.wav	2.741	5.173	Speech
3766.wav	6.160	7.334	Speech
3766.wav	6.345	6.595	Dishes
3767.wav	3.294	3.944	Speech
3767.wav	5.711	6.055	Speech
3767.wav	7.866	8.116	Alarm_bell_ringing
3768.wav	1.796	2.046	Dishes
3768.wav	2.176	2.654	Speech
3768.wav	3.545	4.766	Speech
3768.wav	4.018	6.752	Dishes
3768.wav	7.523	7.773	Dishes
3768.wav	8.222	9.534	Speech
3769.wav	0.000	10.000	Vacuum_cleaner
377.wav	2.218	2.701	Alarm_bell_ringing
377.wav	3.278	3.598	Alarm_bell_ringing
377.wav	3.436	5.007	Speech
377.wav	5.798	6.275	Speech
3770.wav	2.606	2.887	Dishes
3770.wav	2.696	5.597	Speech
3770.wav	5.660	5.910	Dishes
3770.wav	6.658	7.079	Dishes
3770.wav	8.570	8.820	Dishes
3771.wav	0.481	0.815	Dog
3771.wav	3.527	4.055	Speech
3771.wav	4.615	5.856	Speech
3771.wav	6.007	6.904	Speech
3772.wav	0.000	10.000	Running_water
3772.wav	3.031	6.226	Speech
3772.wav	6.986	8.379	Speech
3773.wav	0.000	10.000	Electric_shaver_toothbrush
3773.wav	3.261	7.138	Speech
3774.wav	3.416	6.953	Speech
3774.wav	3.672	7.782	Electric_shaver_toothbrush
3775.wav	1.519	3.325	Blender
3775.wav	4.842	5.092	Dishes
3775.wav	6.229	6.854	Speech
3776.wav	0.000	10.000	Vacuum_cleaner
3776.wav	1.559	4.309	Speech
3777.wav	1.169	2.198	Speech
3777.wav	3.470	3.806	Speech
3777.wav	5.595	9.013	Running_water
3778.wav	2.481	2.883	Speech
3778.wav	4.219	4.469	Dishes
3778.wav	4.699	5.199	Dishes
3778.wav	5.718	7.230	Dishes
3778.wav	8.919	9.169	Speech
3779.wav	0.000	10.000	Running_water
3779.wav	2.471	3.067	Dishes
3779.wav	2.486	3.865	Speech
3779.wav	4.108	4.771	Speech
3779.wav	4.811	5.302	Dishes
3779.wav	5.044	8.390	Speech
378.wav	3.272	4.059	Speech
378.wav	5.385	6.020	Speech
3780.wav	3.186	3.436	Alarm_bell_ringing
3780.wav	3.721	4.134	Speech
3781.wav	3.864	7.417	Speech
3781.wav	4.872	8.694	Dog
3782.wav	0.000	10.000	Frying
3782.wav	2.293	3.477	Speech
3782.wav	3.376	3.786	Dishes
3782.wav	5.552	6.446	Dishes
3783.wav	0.000	10.000	Frying
3783.wav	0.826	1.318	Dishes
3783.wav	2.677	4.475	Speech
3784.wav	0.000	10.000	Blender
3784.wav	0.682	1.323	Speech
3784.wav	6.112	7.630	Speech
3785.wav	2.860	3.110	Dishes
3785.wav	3.925	6.285	Speech
3785.wav	4.720	4.970	Dishes
3785.wav	6.355	6.605	Dishes
3785.wav	6.795	7.151	Dishes
3785.wav	7.378	7.628	Dishes
3786.wav	2.371	10.000	Frying
3786.wav	2.696	4.509	Speech
3786.wav	3.185	3.435	Dishes
3787.wav	0.000	10.000	Frying
3787.wav	2.569	3.097	Speech
3787.wav	5.243	5.493	Speech
3787.wav	6.043	10.000	Speech
3788.wav	0.000	10.000	Vacuum_cleaner
3789.wav	1.943	3.373	Speech
3789.wav	3.874	5.274	Dishes
3789.wav	7.539	7.789	Dishes
379.wav	4.050	4.588	Speech
379.wav	5.769	6.639	Cat
3790.wav	0.000	10.000	Running_water
3790.wav	3.760	5.232	Speech
3791.wav	1.797	2.850	Cat
3791.wav	2.889	4.424	Speech
3791.wav	3.229	3.878	Cat
3791.wav	3.767	10.000	Running_water
3791.wav	5.079	8.633	Speech
3791.wav	6.192	7.252	Cat
3792.wav	3.371	3.966	Dog
3792.wav	6.169	6.493	Dog
3792.wav	8.021	8.358	Dog
3792.wav	9.750	10.000	Dog
3793.wav	0.000	10.000	Vacuum_cleaner
3793.wav	4.126	6.523	Speech
3793.wav	7.308	8.630	Speech
3794.wav	1.903	2.153	Cat
3794.wav	4.293	5.243	Cat
3795.wav	2.452	10.000	Frying
3795.wav	4.026	5.174	Dishes
3795.wav	4.121	6.373	Speech
3795.wav	6.458	6.895	Dishes
3795.wav	6.793	9.224	Speech
3796.wav	4.827	5.107	Speech
3796.wav	5.664	7.024	Speech
3796.wav	6.402	10.000	Running_water
3796.wav	6.432	6.689	Dishes
3797.wav	0.000	10.000	Frying
3797.wav	6.623	6.873	Dishes
3798.wav	0.000	10.000	Running_water
3798.wav	4.116	8.215	Alarm_bell_ringing
3798.wav	4.784	6.213	Speech
3799.wav	2.392	3.326	Dog
3799.wav	2.495	3.457	Speech
3799.wav	4.280	6.375	Dog
3799.wav	4.349	5.136	Speech
3799.wav	5.811	6.533	Speech
38.wav	4.313	4.954	Speech
38.wav	6.880	10.000	Alarm_bell_ringing
38.wav	7.313	10.000	Speech
380.wav	0.000	10.000	Frying
380.wav	3.122	3.372	Dishes
380.wav	3.711	4.418	Speech
380.wav	5.736	8.168	Speech
380.wav	7.503	7.784	Dishes
3800.wav	2.628	10.000	Running_water
3800.wav	4.792	9.323	Speech
3801.wav	1.373	8.368	Blender
3801.wav	7.380	9.354	Speech
3802.wav	3.159	4.597	Cat
3802.wav	3.945	5.025	Speech
3802.wav	4.925	5.820	Cat
3802.wav	6.114	7.194	Speech
3803.wav	0.000	10.000	Frying
3803.wav	4.769	5.028	Speech
3803.wav	5.360	10.000	Speech
3803.wav	6.006	6.443	Dishes
3803.wav	7.102	7.512	Dishes
3803.wav	8.103	8.353	Dishes
3804.wav	0.000	10.000	Electric_shaver_toothbrush
3804.wav	4.160	6.426	Running_water
3804.wav	4.932	6.580	Speech
3805.wav	3.907	10.000	Blender
3806.wav	0.000	10.000	Electric_shaver_toothbrush
3806.wav	1.370	4.120	Speech
3806.wav	4.520	6.088	Speech
3806.wav	8.664	9.346	Speech
3807.wav	2.907	3.483	Dishes
3807.wav	3.157	5.131	Speech
3807.wav	5.286	5.848	Alarm_bell_ringing
3807.wav	5.564	6.190	Speech
3808.wav	2.931	3.847	Dishes
3808.wav	8.330	8.580	Dishes
3808.wav	9.337	10.000	Speech
3809.wav	0.000	10.000	Electric_shaver_toothbrush
3809.wav	0.779	1.858	Speech
3809.wav	4.836	7.935	Speech
381.wav	3.948	5.765	Cat
381.wav	5.620	6.777	Speech
381.wav	6.286	7.339	Cat
381.wav	7.636	9.292	Speech
3810.wav	3.238	4.854	Dog
3810.wav	5.648	6.184	Dog
3810.wav	5.954	7.470	Speech
3810.wav	9.183	9.609	Dog
3811.wav	0.000	10.000	Cat
3811.wav	3.596	3.935	Speech
3811.wav	4.176	6.734	Speech
3811.wav	4.306	4.996	Dishes
3811.wav	8.477	8.848	Dishes
3812.wav	3.744	4.701	Speech
3812.wav	6.570	6.820	Speech
3812.wav	7.741	10.000	Speech
3813.wav	0.000	10.000	Vacuum_cleaner
3813.wav	5.508	5.788	Speech
3814.wav	2.071	3.244	Speech
3814.wav	3.040	3.290	Dog
3814.wav	4.145	4.412	Dog
3814.wav	5.485	6.982	Dog
3814.wav	6.387	7.609	Speech
3815.wav	2.407	3.581	Speech
3815.wav	3.082	3.952	Cat
3815.wav	4.533	5.183	Speech
3815.wav	5.070	6.881	Cat
3815.wav	5.532	7.083	Speech
3815.wav	7.625	8.307	Speech
3816.wav	2.829	4.445	Blender
3816.wav	4.381	4.839	Speech
3817.wav	0.000	10.000	Vacuum_cleaner
3817.wav	3.729	6.934	Speech
3817.wav	8.309	9.456	Speech
3818.wav	0.000	10.000	Frying
3818.wav	2.895	3.145	Dishes
3818.wav	4.011	5.108	Dishes
3818.wav	4.175	6.615	Speech
3819.wav	1.703	4.276	Electric_shaver_toothbrush
3819.wav	2.999	4.180	Speech
3819.wav	4.523	5.861	Speech
382.wav	0.000	10.000	Blender
382.wav	0.443	1.041	Speech
3820.wav	0.000	10.000	Electric_shaver_toothbrush
3820.wav	5.452	7.350	Speech
3821.wav	0.922	2.570	Speech
3821.wav	4.603	8.435	Alarm_bell_ringing
3821.wav	4.782	7.215	Speech
3822.wav	0.000	10.000	Electric_shaver_toothbrush
3822.wav	4.183	4.976	Speech
3822.wav	5.194	9.287	Frying
3823.wav	4.043	5.533	Speech
3823.wav	5.552	6.628	Cat
3823.wav	7.902	8.466	Speech
3824.wav	3.056	4.123	Speech
3824.wav	5.033	10.000	Speech
3824.wav	6.508	7.900	Blender
3825.wav	3.748	5.789	Speech
3825.wav	5.710	6.135	Dishes
3825.wav	5.809	6.152	Dog
3826.wav	0.810	1.299	Speech
3826.wav	4.297	5.717	Speech
3826.wav	4.712	5.460	Dog
3826.wav	6.227	7.384	Speech
3826.wav	7.671	7.965	Dishes
3827.wav	0.000	10.000	Electric_shaver_toothbrush
3827.wav	2.735	4.269	Speech
3828.wav	0.538	3.307	Speech
3828.wav	3.086	3.336	Dishes
3828.wav	4.527	5.092	Dishes
3828.wav	4.813	5.063	Speech
3828.wav	5.299	8.068	Speech
3828.wav	5.915	7.805	Dog
3829.wav	0.000	10.000	Vacuum_cleaner
3829.wav	4.406	5.432	Speech
3829.wav	7.786	10.000	Speech
383.wav	0.000	10.000	Running_water
383.wav	5.632	7.166	Speech
3830.wav	4.302	5.092	Alarm_bell_ringing
3831.wav	0.000	10.000	Blender
3831.wav	2.302	3.486	Speech
3831.wav	4.195	6.231	Speech
3831.wav	6.554	7.076	Cat
3831.wav	8.012	9.123	Speech
3832.wav	2.097	10.000	Running_water
3832.wav	2.678	3.360	Speech
3832.wav	5.305	7.121	Speech
3833.wav	0.000	10.000	Vacuum_cleaner
3833.wav	2.303	3.614	Speech
3833.wav	4.119	5.016	Speech
3834.wav	0.000	10.000	Electric_shaver_toothbrush
3834.wav	4.527	6.301	Speech
3835.wav	3.226	3.846	Speech
3835.wav	5.231	6.489	Running_water
3835.wav	5.780	6.876	Dishes
3835.wav	6.373	7.546	Speech
3835.wav	8.554	9.218	Speech
3836.wav	2.361	4.263	Speech
3836.wav	4.275	4.590	Alarm_bell_ringing
3836.wav	4.946	5.517	Alarm_bell_ringing
3836.wav	7.748	9.245	Dog
3837.wav	4.339	4.745	Blender
3837.wav	5.010	6.340	Speech
3838.wav	0.683	1.569	Speech
3838.wav	1.893	3.871	Speech
3838.wav	4.274	5.764	Blender
3838.wav	4.702	5.191	Speech
3839.wav	1.415	2.481	Speech
3839.wav	2.655	2.966	Alarm_bell_ringing
3839.wav	3.414	3.730	Alarm_bell_ringing
3839.wav	5.265	5.576	Alarm_bell_ringing
384.wav	3.905	6.187	Speech
384.wav	4.184	5.479	Blender
384.wav	7.115	7.550	Speech
384.wav	7.846	9.826	Blender
3840.wav	0.000	10.000	Vacuum_cleaner
3840.wav	4.491	7.068	Speech
