filename	onset	offset	event_label
Y3FYFAeVoEkM_30.000_40.000.wav	8.730	9.496	Alarm_bell_ringing
Y3FYFAeVoEkM_30.000_40.000.wav	3.165	4.937	Speech
Y3FYFAeVoEkM_30.000_40.000.wav	4.165	4.535	Alarm_bell_ringing
Y3FYFAeVoEkM_30.000_40.000.wav	6.575	7.031	Alarm_bell_ringing
Y3ID149JSVkU_29.000_39.000.wav	0.110	0.475	Speech
Y3ID149JSVkU_29.000_39.000.wav	3.397	3.901	Cat
Y3ID149JSVkU_29.000_39.000.wav	1.709	2.586	Cat
Y3ID149JSVkU_29.000_39.000.wav	0.219	0.621	Cat
Y3ID149JSVkU_29.000_39.000.wav	6.282	7.231	Cat
Y3ID149JSVkU_29.000_39.000.wav	5.508	5.758	Cat
Y3ID149JSVkU_29.000_39.000.wav	7.969	8.219	Cat
Y3IVBdmIZBTM_30.000_40.000.wav	1.106	3.903	Speech
Y3IVBdmIZBTM_30.000_40.000.wav	6.352	7.192	Speech
Y3IVBdmIZBTM_30.000_40.000.wav	5.860	10.000	Vacuum_cleaner
Y3Ig-wbLtMF4_10.000_20.000.wav	8.890	9.792	Speech
Y3Ig-wbLtMF4_10.000_20.000.wav	8.121	8.613	Speech
Y3Ig-wbLtMF4_10.000_20.000.wav	6.718	9.336	Dishes
Y3Ig-wbLtMF4_10.000_20.000.wav	5.950	6.807	Speech
Y3Ig-wbLtMF4_10.000_20.000.wav	2.143	3.117	Speech
Y3JwD6XyHDS8_230.000_240.000.wav	2.597	4.027	Alarm_bell_ringing
Y3JwD6XyHDS8_230.000_240.000.wav	4.522	6.171	Speech
Y3JwD6XyHDS8_230.000_240.000.wav	0.192	2.207	Alarm_bell_ringing
Y3JwD6XyHDS8_230.000_240.000.wav	0.000	0.452	Speech
Y3JwD6XyHDS8_230.000_240.000.wav	2.605	3.247	Speech
Y3JwD6XyHDS8_230.000_240.000.wav	7.999	10.000	Speech
Y3KDtFq09ivA_30.000_40.000.wav	6.431	6.992	Speech
Y3KDtFq09ivA_30.000_40.000.wav	6.392	7.452	Cat
Y3KDtFq09ivA_30.000_40.000.wav	5.111	6.149	Cat
Y3KDtFq09ivA_30.000_40.000.wav	3.572	4.448	Cat
Y3KDtFq09ivA_30.000_40.000.wav	1.532	2.843	Cat
Y3KDtFq09ivA_30.000_40.000.wav	0.339	0.847	Cat
Y3KMFLT0_1Z8_40.000_50.000.wav	6.879	8.812	Speech
Y3KMFLT0_1Z8_40.000_50.000.wav	7.990	8.240	Dishes
Y3KMFLT0_1Z8_40.000_50.000.wav	8.618	8.868	Dishes
Y3KMFLT0_1Z8_40.000_50.000.wav	6.106	6.570	Dishes
Y3KMFLT0_1Z8_40.000_50.000.wav	3.179	5.449	Speech
Y3KMFLT0_1Z8_40.000_50.000.wav	9.237	10.000	Speech
Y3KMFLT0_1Z8_40.000_50.000.wav	0.763	10.000	Frying
Y3KMFLT0_1Z8_40.000_50.000.wav	6.812	7.304	Dishes
Y3KOi-KSXvnc_3.000_13.000.wav	8.712	9.207	Cat
Y3KOi-KSXvnc_3.000_13.000.wav	0.000	0.250	Cat
Y3KOi-KSXvnc_3.000_13.000.wav	2.126	2.445	Cat
Y3KOi-KSXvnc_3.000_13.000.wav	6.751	7.599	Speech
Y3KOi-KSXvnc_3.000_13.000.wav	0.606	1.289	Speech
Y3KOi-KSXvnc_3.000_13.000.wav	1.256	1.506	Cat
Y3KOi-KSXvnc_3.000_13.000.wav	2.764	3.976	Cat
Y3KOi-KSXvnc_3.000_13.000.wav	5.276	6.531	Cat
Y3LNBHccBwcs_20.000_30.000.wav	0.000	1.110	Speech
Y3LNBHccBwcs_20.000_30.000.wav	8.911	10.000	Cat
Y3LNBHccBwcs_20.000_30.000.wav	6.048	7.182	Speech
Y3LNBHccBwcs_20.000_30.000.wav	3.489	4.360	Speech
Y3LNBHccBwcs_20.000_30.000.wav	1.255	2.625	Cat
Y3MVJwvIwfro_60.000_70.000.wav	4.522	5.237	Speech
Y3MVJwvIwfro_60.000_70.000.wav	3.875	4.169	Dog
Y3MVJwvIwfro_60.000_70.000.wav	2.272	2.724	Speech
Y3MVJwvIwfro_60.000_70.000.wav	1.550	2.701	Dog
Y3MVJwvIwfro_60.000_70.000.wav	4.319	4.569	Dog
Y3MVJwvIwfro_60.000_70.000.wav	0.354	0.655	Dog
Y3MVJwvIwfro_60.000_70.000.wav	7.336	8.943	Dog
Y3MVJwvIwfro_60.000_70.000.wav	6.546	7.224	Speech
Y3N7lEdlA2_U_40.000_50.000.wav	2.922	3.271	Dishes
Y3N7lEdlA2_U_40.000_50.000.wav	1.589	2.491	Speech
Y3N7lEdlA2_U_40.000_50.000.wav	5.838	6.537	Dishes
Y3N7lEdlA2_U_40.000_50.000.wav	6.358	7.479	Speech
Y3N7lEdlA2_U_40.000_50.000.wav	8.998	10.000	Speech
Y3N7lEdlA2_U_40.000_50.000.wav	3.482	4.100	Speech
Y3N7lEdlA2_U_40.000_50.000.wav	0.000	0.452	Speech
Y3OKBTa6IU90_10.000_20.000.wav	7.433	7.683	Dog
Y3OKBTa6IU90_10.000_20.000.wav	8.873	9.342	Speech
Y3PmiPvMm8lw_0.000_10.000.wav	0.000	10.000	Running_water
Y3PmiPvMm8lw_0.000_10.000.wav	0.355	10.000	Speech
Y3Q_mUpCcN5M_80.000_90.000.wav	0.011	10.000	Running_water
Y3Q_mUpCcN5M_80.000_90.000.wav	0.860	10.000	Speech
Y3R7ZHdtABDs_27.000_37.000.wav	2.930	5.598	Alarm_bell_ringing
Y3R7ZHdtABDs_27.000_37.000.wav	2.694	3.666	Speech
Y3RNTt2trB1U_30.000_40.000.wav	2.039	2.289	Dog
Y3RNTt2trB1U_30.000_40.000.wav	0.141	5.980	Speech
Y3RWQKLJAzPE_30.000_40.000.wav	7.970	8.530	Cat
Y3RWQKLJAzPE_30.000_40.000.wav	8.830	10.000	Speech
Y3UYL8QOmpKo_0.000_10.000.wav	0.126	2.681	Alarm_bell_ringing
Y3UYL8QOmpKo_0.000_10.000.wav	3.144	5.279	Alarm_bell_ringing
Y3UYL8QOmpKo_0.000_10.000.wav	5.836	7.539	Speech
Y3UYL8QOmpKo_0.000_10.000.wav	9.716	10.000	Speech
Y3UYL8QOmpKo_0.000_10.000.wav	7.813	9.106	Speech
Y3UiB_5en3gg_140.000_150.000.wav	8.814	9.691	Speech
Y3UiB_5en3gg_140.000_150.000.wav	0.593	2.234	Speech
Y3UiB_5en3gg_140.000_150.000.wav	0.000	0.333	Speech
Y3UiB_5en3gg_140.000_150.000.wav	5.816	6.523	Speech
Y3UiB_5en3gg_140.000_150.000.wav	6.101	7.019	Dishes
Y3UiB_5en3gg_140.000_150.000.wav	6.767	8.513	Speech
Y3UiB_5en3gg_140.000_150.000.wav	5.012	5.808	Dishes
Y3UjD8ncozAA_30.000_40.000.wav	7.953	8.909	Speech
Y3UjD8ncozAA_30.000_40.000.wav	9.112	10.000	Speech
Y3UjD8ncozAA_30.000_40.000.wav	4.898	5.500	Speech
Y3UjD8ncozAA_30.000_40.000.wav	6.020	6.787	Speech
Y3UjD8ncozAA_30.000_40.000.wav	7.239	8.254	Cat
Y3VjPijSRH14_260.000_270.000.wav	8.449	9.252	Speech
Y3WoLe_F2t0k_180.000_190.000.wav	6.193	6.767	Alarm_bell_ringing
Y3WoLe_F2t0k_180.000_190.000.wav	0.000	5.176	Alarm_bell_ringing
Y3WoLe_F2t0k_180.000_190.000.wav	9.118	10.000	Speech
Y3Xnl98LzPZU_190.000_200.000.wav	4.929	7.180	Speech
Y3Xnl98LzPZU_190.000_200.000.wav	0.579	1.268	Speech
Y3Xnl98LzPZU_190.000_200.000.wav	7.365	9.163	Speech
Y3Xnl98LzPZU_190.000_200.000.wav	1.650	3.017	Speech
Y3Xnl98LzPZU_190.000_200.000.wav	0.000	9.187	Alarm_bell_ringing
Y3Y-bKlz6yDY_340.000_350.000.wav	0.168	1.874	Speech
Y3Y-bKlz6yDY_340.000_350.000.wav	6.618	7.203	Speech
Y3Y-bKlz6yDY_340.000_350.000.wav	0.000	10.000	Blender
Y3Y-sGqzbkz8_70.000_80.000.wav	4.868	8.555	Speech
Y3Y-sGqzbkz8_70.000_80.000.wav	9.067	9.985	Speech
Y3Y-sGqzbkz8_70.000_80.000.wav	0.000	10.000	Frying
Y3Y-sGqzbkz8_70.000_80.000.wav	2.251	3.025	Speech
Y3Y-sGqzbkz8_70.000_80.000.wav	0.000	1.911	Speech
Y3YNenZ4axF0_330.000_340.000.wav	8.841	10.000	Speech
Y3YNenZ4axF0_330.000_340.000.wav	0.000	2.551	Speech
Y3YNenZ4axF0_330.000_340.000.wav	6.705	8.106	Speech
Y3YNenZ4axF0_330.000_340.000.wav	4.531	5.643	Speech
Y3YNenZ4axF0_330.000_340.000.wav	2.937	9.411	Running_water
Y3Yz-TqSbvFM_30.000_40.000.wav	9.092	9.536	Dog
Y3Yz-TqSbvFM_30.000_40.000.wav	8.348	9.121	Speech
Y3Yz-TqSbvFM_30.000_40.000.wav	0.000	0.280	Dog
Y3b050wN4HkE_30.000_40.000.wav	9.432	10.000	Dog
Y3b050wN4HkE_30.000_40.000.wav	6.365	6.769	Speech
Y3c39wT4ty4Q_10.000_20.000.wav	3.394	4.101	Dog
Y3c39wT4ty4Q_10.000_20.000.wav	2.649	3.123	Dog
Y3c39wT4ty4Q_10.000_20.000.wav	4.304	5.094	Speech
Y3c39wT4ty4Q_10.000_20.000.wav	4.394	4.966	Dog
Y3c39wT4ty4Q_10.000_20.000.wav	7.231	7.487	Dog
Y3c39wT4ty4Q_10.000_20.000.wav	7.743	9.285	Speech
Y3c39wT4ty4Q_10.000_20.000.wav	9.639	10.000	Speech
Y3c39wT4ty4Q_10.000_20.000.wav	0.000	2.445	Dog
Y3c39wT4ty4Q_10.000_20.000.wav	0.000	2.107	Speech
Y3c39wT4ty4Q_10.000_20.000.wav	2.814	3.695	Speech
Y3dTOr4juVWY_170.000_180.000.wav	1.437	3.684	Speech
Y3dTOr4juVWY_170.000_180.000.wav	3.890	4.282	Dishes
Y3dTOr4juVWY_170.000_180.000.wav	4.440	4.690	Dishes
Y3dTOr4juVWY_170.000_180.000.wav	4.303	5.581	Speech
Y3dTOr4juVWY_170.000_180.000.wav	5.574	5.842	Dishes
Y3dTOr4juVWY_170.000_180.000.wav	5.004	5.254	Dishes
Y3dTOr4juVWY_170.000_180.000.wav	5.911	8.715	Speech
Y3dTOr4juVWY_170.000_180.000.wav	8.894	10.000	Speech
Y3dTOr4juVWY_170.000_180.000.wav	0.000	1.244	Speech
Y3dajqfyLn5c_190.000_200.000.wav	1.630	2.377	Speech
Y3dajqfyLn5c_190.000_200.000.wav	0.000	6.659	Frying
Y3dajqfyLn5c_190.000_200.000.wav	0.000	0.818	Speech
Y3dajqfyLn5c_190.000_200.000.wav	5.944	6.194	Dishes
Y3dajqfyLn5c_190.000_200.000.wav	7.024	8.616	Speech
Y3dnn1v0osio_530.000_540.000.wav	0.409	1.441	Speech
Y3dnn1v0osio_530.000_540.000.wav	1.433	2.630	Alarm_bell_ringing
Y3dnn1v0osio_530.000_540.000.wav	2.992	4.882	Speech
Y3dnn1v0osio_530.000_540.000.wav	5.709	7.504	Speech
Y3dnn1v0osio_530.000_540.000.wav	9.748	10.000	Speech
Y3e85HcbgUu4_60.000_70.000.wav	7.482	10.000	Speech
Y3e85HcbgUu4_60.000_70.000.wav	0.015	10.000	Frying
Y3eC4QAeLV6s_13.000_23.000.wav	0.420	1.087	Cat
Y3eC4QAeLV6s_13.000_23.000.wav	9.192	9.965	Cat
Y3eC4QAeLV6s_13.000_23.000.wav	1.087	1.537	Speech
Y3eC4QAeLV6s_13.000_23.000.wav	2.977	3.374	Speech
Y3eC4QAeLV6s_13.000_23.000.wav	3.756	4.754	Cat
Y3eC4QAeLV6s_13.000_23.000.wav	4.814	5.301	Speech
Y3eC4QAeLV6s_13.000_23.000.wav	5.376	6.328	Cat
Y3eC4QAeLV6s_13.000_23.000.wav	6.306	6.973	Speech
Y3eC4QAeLV6s_13.000_23.000.wav	7.198	8.098	Cat
Y3eC4QAeLV6s_13.000_23.000.wav	8.465	9.230	Speech
Y3eC4QAeLV6s_13.000_23.000.wav	2.129	2.804	Cat
Y3eN7ujFJzXQ_170.000_180.000.wav	2.386	2.748	Dishes
Y3eN7ujFJzXQ_170.000_180.000.wav	0.000	10.000	Frying
Y3eN7ujFJzXQ_170.000_180.000.wav	3.079	4.787	Speech
Y3eN7ujFJzXQ_170.000_180.000.wav	4.079	4.559	Dishes
Y3eN7ujFJzXQ_170.000_180.000.wav	8.449	10.000	Speech
Y3eN7ujFJzXQ_170.000_180.000.wav	5.425	7.638	Speech
Y3ejndVEAcmQ_11.000_21.000.wav	0.825	1.287	Cat
Y3ejndVEAcmQ_11.000_21.000.wav	1.844	2.241	Speech
Y3ejndVEAcmQ_11.000_21.000.wav	2.669	3.324	Cat
Y3ejndVEAcmQ_11.000_21.000.wav	5.410	5.848	Speech
Y3ejndVEAcmQ_11.000_21.000.wav	3.478	4.080	Speech
Y3iYj8V-OxJM_30.000_40.000.wav	5.221	6.171	Speech
Y3iYj8V-OxJM_30.000_40.000.wav	4.138	4.470	Speech
Y3iYj8V-OxJM_30.000_40.000.wav	2.303	3.100	Speech
Y3iYj8V-OxJM_30.000_40.000.wav	6.712	7.231	Dog
Y3iYj8V-OxJM_30.000_40.000.wav	0.420	0.670	Dog
Y3iYj8V-OxJM_30.000_40.000.wav	1.430	2.047	Dog
Y3ivuuSBXnRI_530.000_540.000.wav	5.378	5.803	Cat
Y3ivuuSBXnRI_530.000_540.000.wav	9.181	10.000	Cat
Y3ivuuSBXnRI_530.000_540.000.wav	3.071	4.480	Speech
Y3ivuuSBXnRI_530.000_540.000.wav	6.339	7.622	Speech
Y3jeTIoSNXzw_80.000_90.000.wav	4.170	4.420	Dishes
Y3jeTIoSNXzw_80.000_90.000.wav	0.000	10.000	Running_water
Y3jeTIoSNXzw_80.000_90.000.wav	0.830	1.080	Dishes
Y3jeTIoSNXzw_80.000_90.000.wav	0.988	3.138	Speech
Y3jeTIoSNXzw_80.000_90.000.wav	1.250	2.308	Dishes
Y3jeTIoSNXzw_80.000_90.000.wav	2.771	3.021	Dishes
Y3jeTIoSNXzw_80.000_90.000.wav	4.755	5.079	Dishes
Y3jeTIoSNXzw_80.000_90.000.wav	5.676	6.399	Dishes
Y3jeTIoSNXzw_80.000_90.000.wav	6.724	7.219	Dishes
Y3jeTIoSNXzw_80.000_90.000.wav	7.963	8.531	Dishes
Y3jeTIoSNXzw_80.000_90.000.wav	9.371	9.621	Dishes
Y3kV0FpsiV_s_50.000_60.000.wav	0.000	4.424	Speech
Y3kV0FpsiV_s_50.000_60.000.wav	0.000	10.000	Electric_shaver_toothbrush
Y3kV0FpsiV_s_50.000_60.000.wav	5.018	8.999	Speech
Y3kg_DR1rkPM_30.000_40.000.wav	2.693	10.000	Cat
Y3kg_DR1rkPM_30.000_40.000.wav	2.213	2.661	Speech
Y3kjQC4HhAXc_20.000_30.000.wav	9.299	10.000	Speech
Y3kjQC4HhAXc_20.000_30.000.wav	0.000	10.000	Running_water
Y3lmrkhqAG7k_30.000_40.000.wav	5.949	6.457	Speech
Y3lmrkhqAG7k_30.000_40.000.wav	0.650	1.248	Speech
Y3lmrkhqAG7k_30.000_40.000.wav	1.557	5.619	Speech
Y3lmrkhqAG7k_30.000_40.000.wav	6.375	6.815	Alarm_bell_ringing
Y3lmrkhqAG7k_30.000_40.000.wav	6.808	9.681	Speech
Y3m4sWT33ihU_30.000_40.000.wav	1.145	1.676	Cat
Y3m4sWT33ihU_30.000_40.000.wav	3.589	5.587	Speech
Y3n7FyquREbQ_200.000_210.000.wav	7.724	8.488	Speech
Y3n7FyquREbQ_200.000_210.000.wav	0.000	10.000	Running_water
Y3n7FyquREbQ_200.000_210.000.wav	2.300	2.550	Speech
Y3swUB3PEs9s_30.000_40.000.wav	3.164	8.683	Speech
Y3swUB3PEs9s_30.000_40.000.wav	7.630	10.000	Running_water
Y3tIg2LG92Tw_0.000_10.000.wav	2.585	3.055	Cat
Y3tIg2LG92Tw_0.000_10.000.wav	5.369	7.123	Speech
Y3tXWmwbpkgo_40.000_50.000.wav	3.431	6.087	Speech
Y3tXWmwbpkgo_40.000_50.000.wav	0.000	10.000	Running_water
Y3wAiY-7DWXs_270.000_280.000.wav	0.000	10.000	Frying
Y3wAiY-7DWXs_270.000_280.000.wav	1.021	1.296	Speech
Y3wAiY-7DWXs_270.000_280.000.wav	2.741	3.578	Speech
Y3xEL1JTCh20_70.000_80.000.wav	7.502	8.442	Speech
Y3xEL1JTCh20_70.000_80.000.wav	0.015	1.159	Speech
Y3xEL1JTCh20_70.000_80.000.wav	1.536	3.243	Speech
Y3xEL1JTCh20_70.000_80.000.wav	6.749	7.336	Speech
Y3xEL1JTCh20_70.000_80.000.wav	0.000	10.000	Running_water
Y3xKNXBaLVdY_150.000_160.000.wav	0.000	10.000	Running_water
Y3xKNXBaLVdY_150.000_160.000.wav	6.709	7.386	Speech
Y4-S3Q2aSrJU_30.000_40.000.wav	0.030	2.980	Dog
Y4-S3Q2aSrJU_30.000_40.000.wav	1.347	3.123	Speech
Y4-S3Q2aSrJU_30.000_40.000.wav	3.311	9.962	Dog
Y4-S3Q2aSrJU_30.000_40.000.wav	4.755	8.962	Speech
Y416LXKQCpQg_110.000_120.000.wav	3.642	4.357	Alarm_bell_ringing
Y416LXKQCpQg_110.000_120.000.wav	0.000	0.542	Speech
Y416LXKQCpQg_110.000_120.000.wav	8.774	9.406	Alarm_bell_ringing
Y416LXKQCpQg_110.000_120.000.wav	2.588	3.356	Alarm_bell_ringing
Y416LXKQCpQg_110.000_120.000.wav	4.449	4.839	Speech
Y416LXKQCpQg_110.000_120.000.wav	4.628	5.275	Alarm_bell_ringing
Y416LXKQCpQg_110.000_120.000.wav	6.594	6.918	Speech
Y416LXKQCpQg_110.000_120.000.wav	6.772	7.487	Alarm_bell_ringing
Y416LXKQCpQg_110.000_120.000.wav	7.765	8.480	Alarm_bell_ringing
Y41Cv3O7x1cg_550.000_560.000.wav	8.440	9.002	Alarm_bell_ringing
Y41Cv3O7x1cg_550.000_560.000.wav	6.239	6.892	Alarm_bell_ringing
Y41Cv3O7x1cg_550.000_560.000.wav	0.000	1.835	Speech
Y41Cv3O7x1cg_550.000_560.000.wav	4.140	5.883	Speech
Y41Cv3O7x1cg_550.000_560.000.wav	9.472	10.000	Alarm_bell_ringing
Y41Cv3O7x1cg_550.000_560.000.wav	5.298	5.826	Alarm_bell_ringing
Y41Cv3O7x1cg_550.000_560.000.wav	7.477	8.567	Speech
Y41Cv3O7x1cg_550.000_560.000.wav	2.030	3.291	Speech
Y41Cv3O7x1cg_550.000_560.000.wav	7.328	8.050	Alarm_bell_ringing
Y447WrcasOLc_10.000_20.000.wav	0.000	10.000	Running_water
Y447WrcasOLc_10.000_20.000.wav	8.737	10.000	Speech
Y44UoyRQelwg_11.000_21.000.wav	8.774	9.605	Speech
Y44UoyRQelwg_11.000_21.000.wav	8.514	9.025	Dog
Y46GQHWUzGW0_500.000_510.000.wav	1.593	2.289	Speech
Y46GQHWUzGW0_500.000_510.000.wav	5.332	10.000	Running_water
Y46GQHWUzGW0_500.000_510.000.wav	3.548	5.492	Speech
Y46GQHWUzGW0_500.000_510.000.wav	0.000	0.807	Speech
Y46OeASFBkDk_0.000_10.000.wav	0.000	9.390	Speech
Y46OeASFBkDk_0.000_10.000.wav	4.252	5.195	Cat
Y49L1f662-VU_30.000_40.000.wav	8.685	8.937	Dog
Y49L1f662-VU_30.000_40.000.wav	7.717	9.173	Speech
Y4CSVpR9lk50_170.000_180.000.wav	1.094	1.344	Dishes
Y4CSVpR9lk50_170.000_180.000.wav	0.000	10.000	Frying
Y4CSVpR9lk50_170.000_180.000.wav	0.000	0.972	Speech
Y4CSVpR9lk50_170.000_180.000.wav	9.258	9.551	Dishes
Y4CSVpR9lk50_170.000_180.000.wav	7.317	7.567	Dishes
Y4CSVpR9lk50_170.000_180.000.wav	6.756	7.146	Dishes
Y4CSVpR9lk50_170.000_180.000.wav	9.672	10.000	Speech
Y4CSVpR9lk50_170.000_180.000.wav	4.685	5.464	Speech
Y4CSVpR9lk50_170.000_180.000.wav	6.017	6.267	Dishes
Y4CSVpR9lk50_170.000_180.000.wav	1.135	3.377	Speech
Y4CSVpR9lk50_170.000_180.000.wav	3.304	3.693	Dishes
Y4CWDa7F9yS4_30.000_40.000.wav	2.881	3.840	Cat
Y4CWDa7F9yS4_30.000_40.000.wav	4.847	7.471	Cat
Y4CWDa7F9yS4_30.000_40.000.wav	8.413	9.087	Speech
Y4D4XOVGT4To_190.000_200.000.wav	5.481	6.041	Speech
Y4D4XOVGT4To_190.000_200.000.wav	7.040	7.536	Dog
Y4D4XOVGT4To_190.000_200.000.wav	7.583	8.600	Speech
Y4D4XOVGT4To_190.000_200.000.wav	8.608	9.299	Dog
Y4E8I4QHRl5U_20.000_30.000.wav	1.858	2.821	Alarm_bell_ringing
Y4E8I4QHRl5U_20.000_30.000.wav	0.000	0.656	Speech
Y4E8I4QHRl5U_20.000_30.000.wav	3.869	4.358	Speech
Y4E8I4QHRl5U_20.000_30.000.wav	5.405	7.933	Speech
Y4E8I4QHRl5U_20.000_30.000.wav	8.841	9.581	Speech
Y4Hs1yZu1GAU_520.000_530.000.wav	1.660	2.897	Dishes
Y4Hs1yZu1GAU_520.000_530.000.wav	5.014	7.736	Speech
Y4Hs1yZu1GAU_520.000_530.000.wav	4.746	5.103	Dishes
Y4Hs1yZu1GAU_520.000_530.000.wav	4.423	4.808	Speech
Y4Hs1yZu1GAU_520.000_530.000.wav	0.000	10.000	Frying
Y4Hs1yZu1GAU_520.000_530.000.wav	2.382	2.670	Speech
Y4I2KlSyijz4_330.000_340.000.wav	8.631	9.421	Speech
Y4I2KlSyijz4_330.000_340.000.wav	7.103	7.532	Speech
Y4I2KlSyijz4_330.000_340.000.wav	6.328	6.923	Speech
Y4I2KlSyijz4_330.000_340.000.wav	9.624	10.000	Speech
Y4I2KlSyijz4_330.000_340.000.wav	6.027	10.000	Running_water
Y4I2KlSyijz4_330.000_340.000.wav	0.000	0.647	Speech
Y4I2KlSyijz4_330.000_340.000.wav	4.176	5.388	Speech
Y4Io5AxwAZLg_210.000_220.000.wav	0.000	10.000	Frying
Y4Io5AxwAZLg_210.000_220.000.wav	8.809	9.757	Speech
Y4IsV8XDnDnM_30.000_40.000.wav	7.043	10.000	Speech
Y4IsV8XDnDnM_30.000_40.000.wav	2.782	6.822	Speech
Y4IsV8XDnDnM_30.000_40.000.wav	1.653	2.467	Dog
Y4IsV8XDnDnM_30.000_40.000.wav	0.117	1.036	Dog
Y4IsV8XDnDnM_30.000_40.000.wav	9.709	10.000	Dog
Y4KcuDNkda4s_30.000_40.000.wav	4.340	8.081	Speech
Y4KcuDNkda4s_30.000_40.000.wav	0.999	1.857	Alarm_bell_ringing
Y4KcuDNkda4s_30.000_40.000.wav	8.717	10.000	Speech
Y4LIJXbQ0mO4_0.000_10.000.wav	0.938	3.270	Alarm_bell_ringing
Y4LIJXbQ0mO4_0.000_10.000.wav	8.501	9.195	Speech
Y4LaJW3IRZpw_100.000_110.000.wav	7.576	10.000	Speech
Y4LaJW3IRZpw_100.000_110.000.wav	0.075	0.509	Dishes
Y4LaJW3IRZpw_100.000_110.000.wav	2.831	3.081	Dishes
Y4LaJW3IRZpw_100.000_110.000.wav	4.589	4.839	Dishes
Y4LaJW3IRZpw_100.000_110.000.wav	5.716	7.278	Speech
Y4P36nGEVI10_60.000_70.000.wav	4.874	5.796	Dog
Y4P36nGEVI10_60.000_70.000.wav	0.000	9.050	Speech
Y4P36nGEVI10_60.000_70.000.wav	0.196	4.553	Dog
Y4Qlpx4p-iXU_30.000_40.000.wav	7.002	8.676	Speech
Y4Qlpx4p-iXU_30.000_40.000.wav	4.762	6.663	Speech
Y4Qlpx4p-iXU_30.000_40.000.wav	3.966	4.609	Speech
Y4Qlpx4p-iXU_30.000_40.000.wav	1.892	3.164	Alarm_bell_ringing
Y4Qlpx4p-iXU_30.000_40.000.wav	0.000	0.564	Speech
Y4Qlpx4p-iXU_30.000_40.000.wav	9.174	10.000	Speech
Y4R_mIP7WpHE_80.000_90.000.wav	2.300	10.000	Running_water
Y4R_mIP7WpHE_80.000_90.000.wav	6.697	10.000	Speech
Y4TId8kDUeHQ_510.000_520.000.wav	3.929	4.179	Speech
Y4TId8kDUeHQ_510.000_520.000.wav	3.141	10.000	Alarm_bell_ringing
Y4Tg1RBAMdXs_20.000_30.000.wav	5.000	5.908	Alarm_bell_ringing
Y4Tg1RBAMdXs_20.000_30.000.wav	1.550	3.911	Speech
Y4Tg1RBAMdXs_20.000_30.000.wav	9.455	9.860	Speech
Y4Tg1RBAMdXs_20.000_30.000.wav	8.128	9.064	Alarm_bell_ringing
Y4Tg1RBAMdXs_20.000_30.000.wav	6.927	8.156	Speech
Y4Tg1RBAMdXs_20.000_30.000.wav	3.212	4.134	Alarm_bell_ringing
Y4Tg1RBAMdXs_20.000_30.000.wav	5.475	6.578	Speech
Y4Tg1RBAMdXs_20.000_30.000.wav	0.000	0.461	Alarm_bell_ringing
Y4Tg1RBAMdXs_20.000_30.000.wav	0.000	0.978	Speech
Y4Tg1RBAMdXs_20.000_30.000.wav	1.466	2.486	Alarm_bell_ringing
Y4U9CtLJhpsQ_20.000_30.000.wav	6.654	10.000	Running_water
Y4U9CtLJhpsQ_20.000_30.000.wav	4.591	5.504	Speech
Y4U9CtLJhpsQ_20.000_30.000.wav	0.000	6.291	Running_water
Y4UOZhV_zU0g_0.000_10.000.wav	2.370	3.540	Alarm_bell_ringing
Y4UOZhV_zU0g_0.000_10.000.wav	7.442	8.078	Speech
Y4UOZhV_zU0g_0.000_10.000.wav	5.997	7.254	Speech
Y4UOZhV_zU0g_0.000_10.000.wav	4.610	5.043	Speech
Y4V-SDKbD6es_110.000_120.000.wav	8.763	10.000	Running_water
Y4V-SDKbD6es_110.000_120.000.wav	3.832	8.511	Speech
Y4W-6JKJa534_30.000_40.000.wav	0.688	1.135	Dog
Y4W-6JKJa534_30.000_40.000.wav	0.000	0.477	Speech
Y4W-6JKJa534_30.000_40.000.wav	8.015	9.258	Speech
Y4W-6JKJa534_30.000_40.000.wav	6.862	7.398	Speech
Y4W-6JKJa534_30.000_40.000.wav	6.854	7.788	Dog
Y4W-6JKJa534_30.000_40.000.wav	1.386	2.101	Speech
Y4W-6JKJa534_30.000_40.000.wav	2.507	3.247	Speech
Y4W-6JKJa534_30.000_40.000.wav	4.002	5.294	Speech
Y4YkSpSQl-I0_510.000_520.000.wav	4.854	5.635	Speech
Y4YkSpSQl-I0_510.000_520.000.wav	6.388	7.332	Speech
Y4YkSpSQl-I0_510.000_520.000.wav	0.000	10.000	Frying
Y4_LBi7LSg-0_30.000_40.000.wav	5.448	5.698	Dishes
Y4_LBi7LSg-0_30.000_40.000.wav	8.795	9.396	Speech
Y4_LBi7LSg-0_30.000_40.000.wav	0.777	3.661	Speech
Y4aLfmxfdqRI_40.000_50.000.wav	9.140	9.553	Speech
Y4aLfmxfdqRI_40.000_50.000.wav	0.356	1.147	Speech
Y4aLfmxfdqRI_40.000_50.000.wav	1.479	2.649	Speech
Y4aLfmxfdqRI_40.000_50.000.wav	6.743	8.727	Speech
Y4aLfmxfdqRI_40.000_50.000.wav	8.268	8.518	Dishes
Y4aLfmxfdqRI_40.000_50.000.wav	0.631	0.881	Dishes
Y4bdhvY2R-mA_30.000_40.000.wav	2.031	2.984	Speech
Y4bdhvY2R-mA_30.000_40.000.wav	0.063	1.339	Speech
